trip_duration,fare_amount,pickup_location,drop_location,payment_mode,driver_rating,start_hour,day_of_week
9,133.54,Jayanagar,Banashankari,Cash,4.0,6,Wednesday
12,71.1,Whitefield,Marathahalli,Cash,3.8,13,Friday
38,210.01,Indiranagar,MG Road,Online,3.6,7,Friday
52,106.76,Whitefield,HSR Layout,Online,4.7,18,Saturday
56,188.16,Whitefield,MG Road,Online,4.9,14,Saturday
16,188.43,Jayanagar,MG Road,Online,4.7,18,Saturday
42,150.35,Koramangala,MG Road,Online,4.0,17,Sunday
5,255.75,Electronic City,Banashankari,Cash,4.8,16,Thursday
35,101.54,Whitefield,MG Road,Online,4.8,2,Wednesday
8,151.13,Electronic City,HSR Layout,Cash,3.8,2,Friday
53,175.18,Whitefield,Banashankari,Cash,3.6,6,Monday
49,209.18,Jayanagar,HSR Layout,Online,3.2,9,Tuesday
54,241.67,Jayanagar,Banashankari,Cash,4.0,16,Friday
9,136.6,Whitefield,BTM Layout,Cash,4.9,14,Sunday
34,204.43,Jayanagar,BTM Layout,Online,4.1,7,Friday
28,70.66,Jayanagar,BTM Layout,Cash,4.3,16,Monday
7,281.81,Whitefield,BTM Layout,Cash,3.2,2,Friday
15,133.43,Koramangala,Banashankari,Cash,3.3,3,Friday
49,226.97,Whitefield,MG Road,Cash,3.9,7,Friday
8,35.49,Koramangala,Marathahalli,Cash,4.9,12,Saturday
30,85.4,Jayanagar,Marathahalli,Online,3.7,0,Saturday
31,161.51,Koramangala,BTM Layout,Cash,4.8,17,Wednesday
50,267.13,Jayanagar,MG Road,Online,3.2,10,Saturday
58,172.36,Koramangala,HSR Layout,Cash,4.2,20,Friday
47,281.07,Koramangala,MG Road,Online,4.2,5,Tuesday
31,160.63,Whitefield,HSR Layout,Online,4.7,15,Sunday
46,162.42,Koramangala,Marathahalli,Online,3.0,20,Saturday
55,62.33,Jayanagar,MG Road,Online,3.4,18,Wednesday
54,246.72,Whitefield,MG Road,Online,3.4,22,Sunday
10,96.68,Koramangala,Marathahalli,Cash,4.9,16,Wednesday
19,272.9,Whitefield,MG Road,Online,3.3,17,Thursday
57,275.92,Electronic City,HSR Layout,Online,3.1,10,Friday
34,284.69,Whitefield,MG Road,Cash,4.1,13,Sunday
46,170.46,Electronic City,HSR Layout,Cash,4.1,11,Tuesday
41,212.82,Electronic City,BTM Layout,Cash,4.7,19,Tuesday
41,240.2,Whitefield,MG Road,Online,4.9,23,Thursday
46,65.37,Jayanagar,HSR Layout,Cash,4.1,6,Tuesday
41,192.26,Jayanagar,Marathahalli,Cash,4.9,16,Sunday
39,39.26,Jayanagar,BTM Layout,Online,4.5,4,Wednesday
27,164.34,Indiranagar,MG Road,Online,3.5,21,Monday
10,71.81,Electronic City,HSR Layout,Cash,4.9,13,Wednesday
8,79.39,Whitefield,MG Road,Cash,4.3,23,Saturday
22,128.56,Jayanagar,HSR Layout,Online,3.8,12,Monday
13,146.76,Jayanagar,MG Road,Online,4.4,23,Tuesday
53,198.26,Whitefield,BTM Layout,Online,3.8,11,Friday
33,50.1,Electronic City,BTM Layout,Online,3.2,13,Sunday
17,166.0,Whitefield,MG Road,Cash,4.4,8,Monday
51,79.31,Indiranagar,MG Road,Cash,4.6,3,Wednesday
56,184.97,Indiranagar,Banashankari,Online,4.5,21,Wednesday
21,202.1,Whitefield,MG Road,Online,3.5,18,Saturday
49,180.31,Electronic City,MG Road,Online,4.9,0,Wednesday
36,229.34,Jayanagar,BTM Layout,Online,3.1,12,Sunday
52,120.61,Indiranagar,MG Road,Online,3.7,5,Sunday
26,236.58,Indiranagar,Marathahalli,Cash,3.5,0,Saturday
8,146.85,Electronic City,MG Road,Cash,3.1,21,Wednesday
9,160.73,Indiranagar,Banashankari,Cash,3.8,16,Thursday
41,204.99,Indiranagar,HSR Layout,Cash,4.2,2,Tuesday
45,34.96,Electronic City,BTM Layout,Cash,4.8,16,Friday
53,206.58,Whitefield,Marathahalli,Online,5.0,1,Saturday
17,197.02,Jayanagar,HSR Layout,Cash,4.6,21,Thursday
38,113.66,Jayanagar,Marathahalli,Cash,3.9,6,Tuesday
49,53.16,Indiranagar,BTM Layout,Cash,4.4,0,Sunday
26,54.55,Jayanagar,Banashankari,Online,4.7,20,Saturday
57,279.27,Whitefield,BTM Layout,Online,3.9,21,Monday
27,216.11,Indiranagar,Marathahalli,Online,4.6,14,Thursday
55,64.32,Jayanagar,Marathahalli,Online,4.0,3,Saturday
7,126.32,Koramangala,BTM Layout,Online,3.8,5,Sunday
46,189.97,Koramangala,MG Road,Cash,4.1,20,Thursday
38,255.6,Koramangala,BTM Layout,Cash,4.4,12,Thursday
36,41.79,Koramangala,Banashankari,Cash,4.5,22,Thursday
49,93.89,Koramangala,BTM Layout,Online,3.7,12,Monday
55,270.23,Indiranagar,HSR Layout,Cash,4.1,19,Wednesday
53,32.47,Electronic City,MG Road,Cash,4.8,0,Sunday
25,84.38,Electronic City,HSR Layout,Online,5.0,1,Thursday
50,288.94,Indiranagar,BTM Layout,Online,3.5,5,Tuesday
48,195.62,Indiranagar,MG Road,Online,3.4,10,Wednesday
25,100.65,Whitefield,HSR Layout,Cash,4.4,17,Monday
48,48.09,Electronic City,HSR Layout,Online,3.8,12,Friday
15,37.61,Koramangala,MG Road,Online,3.0,20,Monday
43,96.08,Indiranagar,MG Road,Cash,3.7,11,Friday
8,268.0,Koramangala,Marathahalli,Online,4.6,19,Tuesday
55,142.3,Electronic City,MG Road,Online,4.6,6,Friday
5,224.49,Jayanagar,BTM Layout,Cash,4.0,19,Saturday
32,277.94,Jayanagar,Banashankari,Cash,3.9,6,Thursday
28,140.17,Indiranagar,Marathahalli,Online,4.2,23,Wednesday
39,81.64,Whitefield,MG Road,Cash,3.4,6,Sunday
17,169.62,Koramangala,Banashankari,Online,4.1,1,Saturday
51,275.18,Indiranagar,Marathahalli,Cash,3.0,10,Wednesday
38,247.18,Whitefield,BTM Layout,Online,4.0,0,Thursday
15,47.77,Koramangala,Banashankari,Online,3.7,20,Wednesday
40,216.99,Electronic City,MG Road,Online,4.3,12,Monday
55,184.41,Jayanagar,MG Road,Cash,4.3,11,Thursday
21,275.02,Whitefield,BTM Layout,Cash,3.8,12,Thursday
39,63.07,Koramangala,Marathahalli,Cash,3.0,6,Wednesday
22,174.19,Indiranagar,Banashankari,Cash,3.5,11,Sunday
44,267.45,Koramangala,BTM Layout,Cash,4.3,16,Saturday
26,140.71,Indiranagar,Marathahalli,Online,3.1,7,Friday
28,160.14,Jayanagar,HSR Layout,Cash,3.2,2,Sunday
23,49.02,Jayanagar,HSR Layout,Online,4.3,6,Sunday
41,105.1,Koramangala,Marathahalli,Online,4.5,18,Tuesday
43,117.62,Koramangala,MG Road,Online,3.6,19,Sunday
25,285.18,Indiranagar,MG Road,Online,4.0,7,Friday
12,106.32,Indiranagar,HSR Layout,Cash,4.9,13,Monday
32,154.43,Whitefield,MG Road,Online,4.9,13,Thursday
9,211.25,Whitefield,MG Road,Online,3.6,1,Thursday
21,73.79,Whitefield,Marathahalli,Online,4.6,5,Monday
41,161.34,Koramangala,Marathahalli,Online,4.2,15,Tuesday
40,229.41,Whitefield,MG Road,Online,5.0,8,Thursday
58,264.05,Koramangala,Marathahalli,Cash,4.0,20,Friday
23,199.09,Jayanagar,Banashankari,Cash,4.5,14,Monday
31,210.64,Electronic City,HSR Layout,Online,4.5,18,Thursday
57,64.1,Jayanagar,Banashankari,Online,4.0,14,Friday
38,285.36,Koramangala,Banashankari,Online,4.6,21,Monday
15,65.8,Koramangala,MG Road,Cash,3.5,11,Monday
58,239.16,Electronic City,MG Road,Online,3.2,8,Monday
49,101.5,Indiranagar,Banashankari,Online,3.9,15,Tuesday
51,282.07,Indiranagar,Banashankari,Cash,4.9,5,Monday
16,224.39,Indiranagar,BTM Layout,Cash,4.0,19,Sunday
58,233.53,Whitefield,BTM Layout,Cash,4.3,14,Saturday
25,89.15,Indiranagar,HSR Layout,Online,4.2,12,Wednesday
58,149.62,Whitefield,Banashankari,Online,3.3,20,Wednesday
15,196.81,Whitefield,Marathahalli,Cash,3.8,22,Monday
43,237.89,Indiranagar,BTM Layout,Cash,4.4,9,Thursday
32,58.07,Indiranagar,MG Road,Online,4.9,13,Sunday
9,289.84,Electronic City,Banashankari,Online,3.3,2,Sunday
21,270.36,Electronic City,Marathahalli,Online,3.8,11,Wednesday
24,102.99,Whitefield,Marathahalli,Online,3.2,0,Friday
45,252.15,Electronic City,Marathahalli,Cash,3.5,23,Friday
50,169.95,Whitefield,MG Road,Online,3.8,20,Thursday
16,154.69,Koramangala,BTM Layout,Cash,4.1,15,Friday
10,114.9,Whitefield,Marathahalli,Online,3.5,9,Saturday
21,186.86,Whitefield,BTM Layout,Cash,3.5,8,Thursday
55,227.07,Electronic City,HSR Layout,Online,4.6,17,Friday
23,140.95,Koramangala,MG Road,Cash,4.9,0,Monday
30,199.89,Jayanagar,BTM Layout,Online,3.6,9,Sunday
52,218.81,Jayanagar,BTM Layout,Cash,4.4,6,Friday
48,222.0,Jayanagar,Marathahalli,Online,3.5,9,Sunday
48,44.03,Koramangala,Marathahalli,Online,4.9,11,Monday
56,262.13,Indiranagar,MG Road,Cash,4.3,10,Friday
36,153.73,Koramangala,BTM Layout,Online,4.6,8,Friday
10,100.85,Electronic City,Banashankari,Online,3.1,4,Friday
59,95.28,Whitefield,Marathahalli,Online,4.2,3,Monday
40,160.41,Whitefield,Marathahalli,Online,4.1,19,Friday
42,269.44,Electronic City,HSR Layout,Online,3.6,12,Friday
15,132.15,Electronic City,MG Road,Online,3.5,7,Sunday
37,232.43,Whitefield,BTM Layout,Online,4.2,15,Saturday
28,56.14,Indiranagar,BTM Layout,Cash,4.4,0,Tuesday
27,158.54,Indiranagar,BTM Layout,Cash,3.1,16,Monday
19,297.76,Indiranagar,Marathahalli,Online,4.1,14,Saturday
31,238.02,Electronic City,MG Road,Cash,3.3,23,Wednesday
15,86.84,Whitefield,BTM Layout,Online,3.3,14,Sunday
55,165.39,Whitefield,Banashankari,Cash,4.2,17,Thursday
54,93.08,Whitefield,HSR Layout,Online,3.6,5,Sunday
21,140.58,Koramangala,HSR Layout,Online,3.9,1,Tuesday
55,240.62,Koramangala,BTM Layout,Online,3.7,4,Saturday
57,238.23,Jayanagar,Marathahalli,Online,4.3,18,Saturday
18,91.59,Koramangala,HSR Layout,Online,3.9,6,Friday
31,279.0,Indiranagar,HSR Layout,Cash,4.9,8,Wednesday
22,189.99,Indiranagar,HSR Layout,Cash,3.7,1,Wednesday
32,132.58,Indiranagar,HSR Layout,Cash,4.5,6,Friday
55,165.52,Indiranagar,BTM Layout,Online,3.5,23,Saturday
51,193.37,Jayanagar,MG Road,Cash,4.0,13,Sunday
51,181.17,Indiranagar,MG Road,Cash,4.1,23,Saturday
8,161.33,Electronic City,Marathahalli,Online,3.7,22,Friday
11,166.33,Electronic City,Banashankari,Online,3.9,14,Tuesday
49,77.63,Electronic City,MG Road,Cash,3.6,11,Monday
39,249.44,Koramangala,Banashankari,Cash,3.0,19,Tuesday
52,176.28,Whitefield,MG Road,Online,3.4,3,Monday
13,65.39,Jayanagar,MG Road,Online,4.4,12,Wednesday
12,236.86,Electronic City,Marathahalli,Cash,4.5,8,Thursday
56,281.76,Electronic City,HSR Layout,Online,3.6,11,Friday
49,285.77,Indiranagar,Marathahalli,Online,3.8,9,Tuesday
21,129.63,Electronic City,MG Road,Online,3.1,8,Wednesday
21,66.59,Indiranagar,HSR Layout,Online,3.5,20,Tuesday
53,169.97,Indiranagar,HSR Layout,Online,4.6,22,Saturday
37,60.4,Whitefield,HSR Layout,Online,4.2,6,Monday
36,282.18,Koramangala,Banashankari,Cash,3.4,11,Friday
12,79.57,Indiranagar,MG Road,Cash,3.5,15,Saturday
23,98.25,Indiranagar,BTM Layout,Online,4.6,14,Monday
42,139.79,Whitefield,Marathahalli,Online,3.4,6,Saturday
7,133.45,Indiranagar,Banashankari,Online,3.7,7,Monday
9,244.56,Jayanagar,Marathahalli,Cash,4.3,6,Monday
17,153.21,Koramangala,BTM Layout,Online,4.1,10,Saturday
51,76.11,Jayanagar,HSR Layout,Cash,3.9,3,Wednesday
50,102.15,Electronic City,BTM Layout,Online,4.8,17,Friday
35,167.46,Koramangala,Marathahalli,Cash,3.4,18,Thursday
59,69.81,Electronic City,BTM Layout,Online,4.5,6,Tuesday
20,195.15,Indiranagar,MG Road,Online,3.3,12,Sunday
54,182.75,Whitefield,BTM Layout,Cash,4.2,8,Monday
36,222.97,Jayanagar,MG Road,Cash,4.7,17,Friday
26,283.18,Electronic City,BTM Layout,Online,3.9,6,Tuesday
33,276.31,Indiranagar,MG Road,Online,4.4,19,Friday
26,285.44,Jayanagar,MG Road,Cash,4.6,15,Saturday
47,96.07,Jayanagar,BTM Layout,Cash,3.3,22,Tuesday
7,65.52,Electronic City,Banashankari,Cash,4.4,4,Friday
58,111.61,Indiranagar,HSR Layout,Online,4.8,6,Thursday
14,271.67,Whitefield,HSR Layout,Cash,4.2,5,Sunday
46,292.45,Electronic City,HSR Layout,Cash,3.4,1,Friday
25,262.02,Jayanagar,MG Road,Online,3.3,6,Sunday
20,59.7,Jayanagar,HSR Layout,Online,3.5,20,Friday
16,285.81,Koramangala,MG Road,Cash,3.2,8,Sunday
6,144.31,Indiranagar,Banashankari,Online,4.0,12,Monday
45,32.51,Koramangala,BTM Layout,Online,3.1,16,Sunday
28,149.45,Whitefield,BTM Layout,Online,3.4,16,Sunday
39,42.44,Electronic City,MG Road,Cash,3.9,14,Monday
34,176.85,Jayanagar,MG Road,Online,3.9,17,Monday
34,121.41,Indiranagar,Banashankari,Cash,4.1,23,Saturday
51,157.83,Jayanagar,HSR Layout,Cash,4.4,14,Sunday
39,195.56,Koramangala,Banashankari,Cash,3.1,10,Friday
23,264.58,Koramangala,BTM Layout,Online,3.2,11,Thursday
54,208.71,Electronic City,BTM Layout,Online,3.1,22,Tuesday
12,147.19,Indiranagar,HSR Layout,Online,3.8,16,Monday
30,251.25,Indiranagar,BTM Layout,Cash,3.1,11,Wednesday
53,274.51,Electronic City,MG Road,Online,4.5,6,Friday
44,62.34,Koramangala,BTM Layout,Online,3.4,23,Thursday
11,173.62,Koramangala,Marathahalli,Cash,4.9,6,Thursday
34,106.82,Koramangala,HSR Layout,Online,4.0,20,Monday
11,42.71,Jayanagar,HSR Layout,Cash,3.9,22,Saturday
7,210.51,Whitefield,HSR Layout,Online,4.6,9,Monday
5,262.95,Koramangala,Marathahalli,Cash,4.4,15,Saturday
40,73.98,Whitefield,Banashankari,Online,4.2,10,Wednesday
29,249.35,Whitefield,MG Road,Online,4.9,15,Wednesday
41,260.42,Indiranagar,HSR Layout,Online,3.8,1,Monday
5,276.87,Electronic City,BTM Layout,Cash,4.6,1,Tuesday
19,101.63,Jayanagar,MG Road,Online,3.8,17,Sunday
41,274.07,Whitefield,BTM Layout,Cash,4.7,4,Monday
17,116.58,Jayanagar,MG Road,Online,3.5,13,Monday
44,179.13,Indiranagar,MG Road,Online,3.6,7,Thursday
12,43.64,Koramangala,BTM Layout,Cash,4.4,5,Monday
9,41.85,Whitefield,BTM Layout,Cash,3.4,8,Monday
13,224.5,Electronic City,MG Road,Online,3.5,5,Monday
5,150.01,Indiranagar,HSR Layout,Online,3.6,20,Tuesday
40,99.2,Jayanagar,BTM Layout,Cash,4.4,16,Thursday
39,81.41,Koramangala,Marathahalli,Cash,4.8,7,Friday
6,210.89,Jayanagar,Marathahalli,Cash,4.3,2,Friday
44,30.11,Electronic City,MG Road,Online,4.7,11,Friday
27,247.59,Whitefield,Banashankari,Online,4.1,12,Friday
13,51.4,Electronic City,MG Road,Online,3.1,17,Thursday
38,81.7,Jayanagar,MG Road,Online,3.2,22,Monday
50,134.28,Jayanagar,HSR Layout,Online,4.1,10,Friday
18,160.91,Electronic City,HSR Layout,Online,3.7,1,Monday
8,125.85,Electronic City,Banashankari,Cash,3.4,13,Sunday
34,116.59,Electronic City,Banashankari,Online,3.9,0,Sunday
35,290.26,Koramangala,Banashankari,Cash,4.3,14,Friday
42,203.23,Jayanagar,Banashankari,Cash,3.8,17,Tuesday
15,36.33,Indiranagar,Banashankari,Online,4.6,21,Monday
39,146.15,Koramangala,MG Road,Cash,4.5,17,Thursday
12,266.25,Koramangala,MG Road,Online,4.5,16,Saturday
7,111.39,Koramangala,Marathahalli,Online,5.0,0,Tuesday
18,55.53,Indiranagar,Marathahalli,Online,3.6,13,Saturday
17,234.76,Electronic City,BTM Layout,Cash,4.3,19,Tuesday
49,193.62,Jayanagar,MG Road,Cash,4.7,23,Thursday
36,183.98,Whitefield,Banashankari,Cash,4.2,21,Tuesday
38,44.47,Whitefield,BTM Layout,Online,4.6,15,Sunday
49,67.93,Jayanagar,HSR Layout,Online,3.8,3,Monday
23,198.09,Indiranagar,MG Road,Online,4.2,21,Wednesday
42,86.11,Whitefield,Marathahalli,Online,3.1,5,Wednesday
20,166.1,Koramangala,MG Road,Online,5.0,15,Friday
6,177.12,Whitefield,MG Road,Online,4.6,19,Sunday
44,106.55,Jayanagar,MG Road,Online,4.7,5,Friday
21,286.07,Koramangala,MG Road,Cash,4.4,14,Monday
59,257.47,Whitefield,HSR Layout,Online,3.4,0,Thursday
38,225.04,Jayanagar,Marathahalli,Online,3.1,6,Monday
46,51.06,Indiranagar,MG Road,Cash,4.7,22,Friday
20,58.66,Jayanagar,HSR Layout,Cash,3.8,10,Tuesday
42,163.05,Indiranagar,BTM Layout,Cash,3.5,0,Saturday
6,73.39,Koramangala,MG Road,Online,4.1,7,Sunday
6,294.13,Jayanagar,HSR Layout,Cash,3.8,13,Monday
30,72.8,Electronic City,Banashankari,Online,4.3,4,Monday
17,161.62,Electronic City,BTM Layout,Online,4.0,12,Thursday
51,128.31,Electronic City,Marathahalli,Online,4.4,14,Friday
35,202.63,Electronic City,MG Road,Cash,4.7,8,Monday
38,64.84,Electronic City,MG Road,Cash,3.4,7,Tuesday
43,146.19,Indiranagar,HSR Layout,Cash,3.7,18,Saturday
7,104.17,Jayanagar,Marathahalli,Cash,3.9,16,Tuesday
12,269.69,Koramangala,Banashankari,Online,4.9,18,Wednesday
27,40.96,Electronic City,BTM Layout,Cash,3.7,17,Friday
18,276.71,Electronic City,Marathahalli,Online,3.8,17,Tuesday
59,254.91,Koramangala,MG Road,Cash,4.3,3,Thursday
31,110.34,Koramangala,HSR Layout,Online,3.8,1,Saturday
58,243.11,Electronic City,Banashankari,Online,4.9,23,Friday
33,38.43,Indiranagar,HSR Layout,Online,4.8,4,Tuesday
43,291.05,Koramangala,BTM Layout,Online,4.0,16,Monday
57,172.18,Jayanagar,Marathahalli,Cash,4.3,21,Friday
43,111.89,Jayanagar,HSR Layout,Online,3.1,6,Tuesday
5,127.9,Indiranagar,HSR Layout,Online,4.4,15,Sunday
21,47.93,Whitefield,MG Road,Online,4.4,0,Monday
45,297.12,Indiranagar,HSR Layout,Online,3.7,11,Wednesday
34,40.61,Electronic City,Banashankari,Online,3.4,18,Saturday
57,206.82,Whitefield,Marathahalli,Online,4.8,8,Friday
17,149.54,Electronic City,BTM Layout,Online,3.9,15,Friday
25,286.21,Jayanagar,HSR Layout,Online,4.3,6,Tuesday
23,96.42,Koramangala,Banashankari,Cash,3.1,14,Wednesday
57,173.66,Electronic City,BTM Layout,Online,3.8,11,Thursday
23,160.24,Jayanagar,Banashankari,Online,4.6,3,Tuesday
29,219.77,Indiranagar,HSR Layout,Online,3.8,5,Tuesday
26,48.36,Electronic City,HSR Layout,Online,4.2,5,Thursday
35,82.32,Jayanagar,Marathahalli,Cash,3.4,14,Thursday
21,87.93,Koramangala,MG Road,Online,3.8,2,Thursday
59,229.3,Electronic City,Banashankari,Online,4.9,1,Saturday
27,81.07,Jayanagar,MG Road,Online,4.1,4,Thursday
36,184.84,Electronic City,MG Road,Cash,4.8,7,Sunday
14,88.12,Koramangala,BTM Layout,Online,4.8,18,Thursday
14,262.64,Electronic City,BTM Layout,Online,4.9,20,Monday
40,284.39,Electronic City,Banashankari,Online,4.8,15,Monday
12,169.99,Jayanagar,MG Road,Online,3.0,18,Thursday
58,125.12,Whitefield,Marathahalli,Online,4.9,22,Saturday
56,93.2,Electronic City,MG Road,Online,3.3,15,Saturday
24,43.44,Whitefield,BTM Layout,Online,3.1,5,Wednesday
36,102.5,Indiranagar,MG Road,Cash,3.1,21,Saturday
54,206.64,Electronic City,HSR Layout,Cash,3.7,0,Sunday
18,174.08,Whitefield,HSR Layout,Cash,4.2,17,Sunday
54,284.89,Indiranagar,Marathahalli,Online,3.8,21,Wednesday
32,136.99,Jayanagar,Banashankari,Online,3.1,7,Thursday
50,217.34,Electronic City,MG Road,Online,4.0,4,Saturday
56,162.12,Jayanagar,HSR Layout,Online,3.9,11,Monday
57,168.4,Indiranagar,Banashankari,Online,4.5,17,Wednesday
28,102.3,Jayanagar,HSR Layout,Online,3.6,4,Monday
19,152.84,Jayanagar,Banashankari,Cash,3.4,21,Sunday
26,157.11,Koramangala,Banashankari,Online,3.5,12,Tuesday
34,220.79,Indiranagar,HSR Layout,Cash,3.6,20,Sunday
8,283.97,Jayanagar,BTM Layout,Cash,4.2,21,Sunday
17,118.92,Whitefield,Banashankari,Cash,3.9,11,Monday
27,41.39,Indiranagar,MG Road,Cash,3.7,15,Thursday
12,164.0,Koramangala,HSR Layout,Cash,3.7,13,Saturday
22,177.0,Electronic City,BTM Layout,Online,3.7,10,Sunday
16,75.48,Jayanagar,HSR Layout,Cash,4.9,8,Saturday
59,235.33,Whitefield,Marathahalli,Online,3.5,22,Friday
35,295.93,Koramangala,MG Road,Cash,4.6,9,Thursday
18,285.36,Indiranagar,Marathahalli,Cash,4.4,15,Tuesday
38,83.22,Jayanagar,Banashankari,Online,3.0,18,Saturday
22,266.35,Koramangala,Banashankari,Online,5.0,9,Monday
38,220.21,Koramangala,Marathahalli,Online,4.5,20,Wednesday
15,152.54,Whitefield,Marathahalli,Online,4.4,3,Sunday
45,175.96,Electronic City,Banashankari,Online,3.8,20,Thursday
16,259.39,Electronic City,BTM Layout,Online,4.1,7,Saturday
53,159.64,Electronic City,MG Road,Online,3.5,10,Wednesday
19,130.77,Indiranagar,HSR Layout,Online,3.1,5,Monday
35,163.18,Koramangala,Marathahalli,Cash,4.7,3,Saturday
53,186.37,Indiranagar,MG Road,Online,4.8,20,Tuesday
33,81.05,Koramangala,HSR Layout,Cash,3.3,22,Sunday
30,273.25,Whitefield,HSR Layout,Online,4.6,23,Sunday
22,212.03,Whitefield,Marathahalli,Online,4.5,4,Thursday
36,200.98,Indiranagar,BTM Layout,Cash,3.4,17,Wednesday
26,56.86,Indiranagar,BTM Layout,Cash,3.8,21,Saturday
42,193.13,Whitefield,MG Road,Cash,3.8,2,Sunday
21,62.66,Jayanagar,MG Road,Online,4.5,6,Thursday
27,51.25,Electronic City,Banashankari,Cash,4.7,23,Saturday
28,172.37,Electronic City,BTM Layout,Cash,3.2,21,Thursday
54,138.75,Whitefield,MG Road,Online,4.1,11,Wednesday
12,188.98,Electronic City,Banashankari,Online,4.5,2,Tuesday
45,54.09,Jayanagar,HSR Layout,Cash,4.6,16,Thursday
10,146.37,Jayanagar,MG Road,Cash,3.3,2,Tuesday
9,77.19,Koramangala,Banashankari,Cash,4.1,10,Tuesday
48,296.52,Indiranagar,BTM Layout,Cash,4.7,5,Sunday
33,181.51,Electronic City,HSR Layout,Cash,3.6,10,Sunday
32,215.61,Jayanagar,MG Road,Online,3.9,3,Monday
15,117.86,Indiranagar,BTM Layout,Online,4.6,16,Saturday
5,55.58,Indiranagar,HSR Layout,Online,3.2,21,Wednesday
47,293.49,Koramangala,Marathahalli,Online,4.7,0,Monday
23,107.29,Indiranagar,BTM Layout,Cash,3.6,11,Friday
13,144.43,Indiranagar,Marathahalli,Cash,3.0,23,Sunday
31,205.46,Whitefield,MG Road,Online,3.5,2,Saturday
38,36.67,Koramangala,Banashankari,Cash,3.2,15,Monday
48,248.77,Koramangala,MG Road,Online,3.2,2,Thursday
8,174.88,Electronic City,BTM Layout,Online,4.4,13,Thursday
40,105.12,Indiranagar,Marathahalli,Online,3.4,16,Thursday
22,46.63,Electronic City,Marathahalli,Cash,4.9,18,Friday
19,73.87,Jayanagar,HSR Layout,Cash,4.0,6,Tuesday
55,271.66,Indiranagar,MG Road,Online,3.9,23,Sunday
17,215.23,Jayanagar,MG Road,Online,3.9,10,Thursday
23,97.47,Whitefield,BTM Layout,Cash,4.4,15,Saturday
53,47.71,Indiranagar,Marathahalli,Online,3.9,23,Saturday
10,216.47,Electronic City,BTM Layout,Cash,3.3,18,Sunday
52,184.55,Electronic City,BTM Layout,Cash,4.8,4,Monday
16,139.22,Indiranagar,Marathahalli,Online,3.9,0,Tuesday
55,128.18,Electronic City,BTM Layout,Online,3.1,23,Monday
41,88.54,Indiranagar,Marathahalli,Online,4.1,9,Monday
21,210.8,Koramangala,BTM Layout,Online,4.3,17,Thursday
27,292.08,Electronic City,Banashankari,Cash,3.6,9,Monday
30,77.44,Indiranagar,BTM Layout,Online,4.6,0,Sunday
33,191.22,Indiranagar,BTM Layout,Cash,4.3,12,Friday
37,144.53,Electronic City,Banashankari,Online,4.3,3,Saturday
31,150.61,Koramangala,MG Road,Online,3.8,11,Saturday
29,98.62,Electronic City,Marathahalli,Cash,4.9,23,Saturday
59,252.79,Indiranagar,HSR Layout,Online,3.5,15,Sunday
14,161.02,Koramangala,Banashankari,Online,4.2,18,Tuesday
51,176.72,Jayanagar,MG Road,Online,3.6,11,Thursday
27,112.29,Whitefield,BTM Layout,Online,4.5,5,Thursday
25,79.09,Electronic City,MG Road,Cash,3.1,15,Sunday
25,53.2,Indiranagar,Banashankari,Cash,3.1,11,Monday
47,222.81,Koramangala,BTM Layout,Cash,4.6,23,Monday
17,82.98,Koramangala,MG Road,Cash,3.9,9,Wednesday
41,216.32,Jayanagar,HSR Layout,Online,3.7,4,Wednesday
37,135.4,Electronic City,Marathahalli,Online,4.2,18,Thursday
28,142.26,Koramangala,Marathahalli,Online,4.4,11,Sunday
48,156.68,Jayanagar,Banashankari,Online,3.4,7,Thursday
15,129.28,Indiranagar,BTM Layout,Online,3.4,3,Monday
21,57.17,Jayanagar,BTM Layout,Cash,4.9,6,Sunday
8,113.6,Electronic City,Marathahalli,Online,4.2,23,Friday
51,209.21,Jayanagar,MG Road,Online,3.8,22,Friday
29,209.76,Koramangala,BTM Layout,Online,4.6,4,Saturday
34,107.28,Koramangala,HSR Layout,Cash,4.1,10,Monday
13,154.23,Whitefield,HSR Layout,Online,3.5,16,Sunday
25,82.23,Jayanagar,BTM Layout,Cash,3.4,23,Wednesday
24,86.8,Indiranagar,BTM Layout,Online,3.8,20,Wednesday
23,36.22,Electronic City,Marathahalli,Online,4.7,2,Friday
23,272.12,Whitefield,Banashankari,Cash,3.1,1,Thursday
16,86.89,Jayanagar,Marathahalli,Online,3.4,18,Monday
41,91.43,Indiranagar,Banashankari,Online,4.8,1,Saturday
46,105.49,Whitefield,HSR Layout,Online,3.2,13,Saturday
21,64.4,Koramangala,Banashankari,Online,4.3,0,Thursday
41,202.6,Electronic City,Marathahalli,Cash,3.4,15,Wednesday
58,50.29,Jayanagar,BTM Layout,Online,4.2,14,Friday
52,66.23,Indiranagar,Banashankari,Online,3.8,17,Thursday
43,204.08,Koramangala,Marathahalli,Cash,3.2,1,Wednesday
32,121.71,Whitefield,HSR Layout,Online,4.2,10,Wednesday
